Diameter (m),x (m),y (m),z (m)
0.0875301,15.938,24.3419,3.83736
0.0517809,5.32861,26.7205,2.38384
0.0543467,30.6537,44.1063,6.64061
0.0606123,7.00979,44.0674,8.99416
0.110397,34.9627,3.52525,5.07258
0.0816029,1.22375,33.3659,9.54836
0.0901856,6.73682,17.7204,8.95927
0.206685,17.0206,42.3401,1.3862
0.0856287,10.1283,49.9294,5.00565
0.0565345,40.504,19.5445,1.11606
0.0614903,39.0255,29.3885,2.06067
0.0696302,11.3217,23.0504,6.99306
0.0538069,21.4931,48.8626,2.83685
0.0736729,19.9874,2.3561,4.45513
0.145322,26.8214,19.1945,3.63699
0.101568,1.0721,22.7159,8.05822
0.0644779,32.7222,5.90988,5.22761
0.062154,17.2725,12.7528,5.96159
0.0552371,0.472342,13.2632,5.02952
0.0692036,0.958945,21.745,7.76646
0.16001,10.2828,40.2746,9.27757
0.0633076,8.25328,45.0134,1.59395
0.0753125,19.0856,37.6205,7.42823
0.0509884,38.805,25.1559,5.16521
0.0503988,25.4024,11.3262,3.82599
0.0669326,8.32513,22.9037,0.786429
0.0587531,47.7304,39.5048,5.11225
0.168747,14.1212,31.1396,5.4739
0.0520046,17.252,41.7382,8.30417
0.0845622,44.9058,7.80868,4.67641
0.0601741,27.5696,43.9115,5.07582
0.108916,3.49472,8.44588,5.00734
0.0830922,1.66891,12.8645,1.42588
0.0564262,35.429,43.7773,8.22066
0.0520964,8.67145,28.6289,3.99679
0.0605384,0.792762,32.6226,6.996
0.0683074,20.6636,29.6674,8.92049
0.0724977,19.3874,20.1628,9.77792
0.0749017,28.2008,7.898,1.8312
0.07285,12.309,36.4151,2.72361
0.0551788,36.2648,18.0684,3.25808
0.0712033,49.7351,18.7917,5.77077
0.0636322,20.5299,48.9583,7.52232
0.0895714,36.6608,29.5276,4.13151
0.0603405,39.045,25.8307,2.37234
0.063998,43.8998,31.0265,8.37373
0.0940421,33.158,40.1533,2.67896
0.0505103,11.4856,28.4716,8.80966
0.0575319,20.4613,28.9835,2.13096
0.0529769,24.4411,12.1417,8.44625
0.0549589,46.3306,46.9891,2.70194
0.260663,3.97916,5.99756,9.01948
0.083044,22.6317,3.46163,3.3472
0.0627058,12.3784,44.0488,2.02816
0.0631925,23.2498,17.3412,2.90122
0.0522961,1.39624,33.2244,9.68736
0.213923,25.3471,10.5378,8.03743
0.173682,49.7908,3.10841,6.92046
0.0720789,16.7754,11.3681,6.12907
0.054538,20.2232,12.3379,5.04701
0.0538718,46.6699,29.1895,4.43088
0.0901375,8.73017,6.52039,0.498394
0.0542813,33.2967,24.2385,7.59577
0.184319,39.0838,24.1809,9.37918
0.0585028,7.2145,14.6723,5.84782
0.137444,25.8401,41.3297,2.02489
0.181299,27.9611,23.3454,6.72385
0.11219,34.6149,18.0727,2.47457
0.0536095,43.4828,24.1295,9.07461
0.0633493,46.9684,34.5401,5.4365
0.0933447,7.16031,13.2115,0.363553
0.0580279,45.0726,43.9685,7.76582
0.115109,30.491,43.6058,2.44734
0.0602497,33.3916,33.1095,6.85001
0.0690232,39.6821,21.6399,1.50053
0.0519221,25.5761,23.6977,3.73246
0.0597714,10.8572,15.8837,9.26418
0.0739357,43.7591,0.224109,5.67725
0.0509652,19.8914,2.05633,8.03418
0.101717,26.1095,14.1245,3.64763
0.150104,24.2014,17.1097,0.805535
0.115622,1.20432,42.8612,6.83585
0.0512117,20.8109,1.1374,4.20283
0.0574982,14.5301,4.27557,9.54379
0.0881885,46.7948,28.8124,1.97895
0.0623923,10.2894,30.9104,4.85772
0.0507215,33.0687,9.04832,8.44081
0.0541799,5.3981,15.3797,8.77566
0.0885313,34.5402,21.7083,3.08989
0.212836,10.8725,10.1971,5.46498
0.104347,17.0217,41.4756,4.38434
0.0727708,5.44989,43.9314,3.85078
0.0596926,26.1134,38.7898,6.37244
0.0992378,12.0178,29.0129,3.26775
0.0646189,23.6365,13.5158,7.49663
0.0637195,6.89822,36.3411,7.34882
0.0510767,17.3746,19.8745,3.0916
0.0610373,47.999,33.6246,9.11717
0.0539238,2.00732,48.441,4.71343
0.0669569,11.09,24.7895,1.40179
0.0579803,7.87385,28.2459,5.76155
0.0823939,11.6043,38.3905,8.59681
0.0587847,29.9439,21.6101,6.4463
0.0519761,20.3826,16.8823,7.92162
0.0858308,29.7002,31.3189,7.49794
0.0713231,37.0434,26.813,4.36553
0.053352,43.3965,8.82776,8.07285
0.0508918,9.91321,47.1128,5.37103
0.064806,1.43337,35.3194,2.01147
0.0905589,1.60408,31.8793,3.82616
0.0515966,27.9071,32.9696,6.92137
0.0593117,36.7323,42.3299,7.63959
0.084185,4.50484,5.86366,2.6788
0.069454,27.4255,22.2238,8.10592
0.0840661,16.8846,39.7513,9.95269
0.166896,24.9609,24.9794,5.09387
0.0649925,41.2884,39.4047,7.59965
0.0507987,27.8579,13.3738,4.42736
0.123181,15.4161,8.03838,5.24929
0.309763,16.9622,22.2962,3.76841
0.0575385,37.4939,27.4689,2.48549
0.0706522,23.5072,23.431,6.6742
0.0694204,45.87,39.7655,2.11894
0.0560463,24.3005,40.5298,0.518345
0.0545931,8.62004,21.8021,0.128979
0.111408,4.70756,4.78211,0.326889
0.0591144,26.885,13.9528,3.53274
0.0524938,17.6416,5.5149,0.812642
0.0579302,48.9539,27.1152,4.87275
0.0793034,26.2814,44.0691,4.00423
0.0664476,17.6566,49.7368,7.8112
0.0821778,28.5607,35.3598,0.356497
0.122228,3.87162,46.3476,1.20544
0.105457,32.58,36.3155,7.35435
0.120368,37.3119,9.06876,6.96228
0.0656214,38.4501,49.6755,3.287
0.0665773,30.4825,6.36926,1.73374
0.0518717,27.4991,3.71591,0.673185
0.101727,3.41474,40.5105,6.11995
0.108399,2.84139,41.1892,6.56903
0.0618865,6.48462,25.7239,9.28037
0.0521388,18.251,33.0367,3.60816
0.0603631,2.81524,46.1606,7.80575
0.0556546,45.0145,35.4241,2.28805
0.110308,4.95889,49.1266,7.77959
0.0742712,28.5376,45.8025,5.09444
0.0605165,12.7981,20.5175,1.99804
0.0642697,4.78431,14.6777,7.19587
0.0713542,49.8416,31.24,2.49399
0.0509658,12.2947,27.8941,4.7693
0.0507464,26.5821,11.5079,7.33655
0.0682705,44.5774,22.2547,0.361729
0.0619347,47.7306,37.4192,8.46506
0.0901409,30.4673,4.64307,6.88559
0.0817645,46.6566,3.08056,8.97214
0.0505534,7.56511,12.3675,8.5201
0.167716,24.1654,20.29,5.95706
0.0775385,21.0758,3.15252,7.64422
0.0552334,42.0322,4.69354,2.46433
0.061637,25.3042,22.7333,4.33691
0.119044,6.86191,1.20582,9.12421
0.071807,17.4512,23.5974,5.24002
0.316941,24.4484,33.6057,6.7034
0.0746638,26.6725,9.25145,3.2913
0.0598245,9.34405,21.1916,6.96762
0.0658172,32.8909,32.2623,3.5775
0.0662628,38.4432,40.6823,5.34862
0.193023,39.5124,37.6322,3.08603
0.0507062,24.8923,22.8354,4.6462
0.0828007,7.89693,19.8616,5.02141
0.0788612,18.522,38.7805,0.125543
0.0606616,36.3755,33.9092,9.89083
0.0570033,0.0953803,18.9104,5.59295
0.0601142,8.7604,24.7908,0.372819
0.0561333,32.0389,1.6005,0.275887
0.0537502,17.807,19.71,9.37619
0.0810314,41.8507,9.77492,8.65995
0.121502,0.0511992,44.9387,9.93386
0.102165,31.6755,48.1071,7.57525
0.0546598,14.7315,4.42495,7.47754
0.0684062,33.6257,15.9919,2.11373
0.101285,39.4087,24.288,3.54484
0.0827908,18.0615,28.2366,4.40161
0.0529976,33.9904,31.698,5.33828
0.0803112,47.1942,40.1903,1.68064
0.0801289,21.8706,23.2451,3.03203
0.102772,20.5065,2.28795,9.61443
0.0563477,36.0621,15.5738,9.14446
0.0902509,5.41368,35.8104,9.8938
0.0747564,35.3289,29.0809,7.17269
0.0532124,2.92415,17.2612,6.83791
0.455713,19.7933,13.6599,2.75778
0.145511,5.95223,10.6481,7.81443
0.128682,3.03548,23.4496,2.77186
0.0810799,15.8215,43.7795,0.157582
0.107546,5.3318,32.0069,7.07267
0.161858,43.2962,37.1812,9.50611
0.0582595,16.9539,27.3515,4.44864
0.192512,8.26459,21.3243,9.9602
0.0515122,41.9303,6.19691,1.51408
0.0657848,23.4001,38.9733,4.43207
0.064925,33.2121,46.5839,8.38993
0.0584515,44.5213,3.94973,7.1317
0.106957,15.1825,18.3641,0.0890373
0.0715602,17.5775,8.35743,5.2725
0.0896879,31.794,11.4962,4.8265
0.051095,10.0889,24.51,7.58182
0.0799531,4.5862,10.3673,8.39224
0.0546504,30.5545,36.6088,7.55451
0.0580042,38.8018,22.6363,9.86303
0.0540017,25.243,46.1012,0.103838
0.0922836,1.64766,22.3911,9.6443
0.0662694,20.5875,6.17137,6.35745
0.0563279,16.5397,45.713,6.07548
0.0837046,23.3899,20.0089,8.29358
0.0589696,35.2278,10.6083,2.07356
0.0700538,26.2158,0.231679,3.30985
0.0546542,3.42168,22.2247,8.23133
0.108194,5.86409,14.8771,2.6218
0.0630576,35.2616,34.2616,6.83475
0.0519635,49.5453,28.9479,4.90496
0.0605378,30.0515,26.2846,2.59969
0.168263,47.5564,30.7442,6.22199
0.071981,21.6732,0.985427,2.51879
0.0523439,36.4103,37.5857,3.054
0.0504427,39.5974,37.9754,1.47398
0.0633605,9.77464,27.3419,7.84999
0.0504886,49.3475,11.0675,2.95733
0.0554502,21.1717,29.1226,8.80404
0.0595242,0.951534,11.2282,1.45297
0.0807,38.9036,16.5222,6.01373
0.0521217,20.0617,23.5759,1.9636
0.0601198,4.20754,19.5722,7.21348
0.0627755,36.7805,5.18909,1.36672
0.0625279,13.9169,35.4187,4.06378
0.168658,27.1902,37.5561,0.814964
0.0756742,38.5149,39.5961,6.57225
0.0598341,42.2668,9.28582,1.82518
0.0744156,22.6059,44.3969,7.64618
0.124453,15.8911,37.9413,6.33823
0.0646371,36.8155,1.60901,7.76672
0.0625239,37.3386,43.7928,2.93431
0.0721417,36.8818,20.5136,2.8137
0.0722645,29.784,12.1087,7.30934
0.120532,38.0874,7.88799,5.66213
0.0515493,31.519,44.6826,9.20961
0.0810749,26.8847,40.6565,0.998723
0.114087,49.1989,19.2253,3.4529
0.05007,31.2102,5.10772,7.82902
0.0586822,43.5957,0.595624,2.3693
0.0624322,31.662,29.3413,2.33065
0.0564948,30.3374,37.1971,7.82568
0.090049,6.71414,47.5433,7.84375
0.0615294,39.8158,32.4948,9.92163
0.0542937,10.3571,39.97,6.19609
0.0531925,44.5957,43.5896,2.7756
0.131174,8.03229,47.456,6.46251
0.0613736,41.7301,22.115,3.49837
0.112061,22.1437,45.0159,2.21369
0.0544773,21.4968,19.4386,6.59959
0.052708,12.2048,48.7581,5.67617
0.0516557,40.8736,4.72082,5.78716
0.10747,4.70378,2.81459,5.47515
0.0507971,42.6059,48.6644,2.84303
0.0605439,48.2978,35.9729,5.41246
0.0747931,34.7467,18.9174,4.98346
0.0539896,0.0539834,18.9674,2.28622
0.0542032,15.0731,0.723396,1.59464
0.101341,10.9788,39.7563,5.33222
0.0950907,4.21258,44.835,6.06618
0.112827,10.4746,6.98269,4.07301
0.0690067,13.151,32.7172,0.670549
0.0544869,18.9033,37.8025,1.70172
0.0593159,14.0466,4.46428,9.36043
0.0564852,22.1171,22.3659,6.04755
0.0866646,10.1003,49.3582,3.58438
0.0584749,17.9737,34.5004,6.47296
0.0519177,28.8016,17.9176,7.19178
0.0521031,37.8313,44.6718,1.88133
0.0827162,36.3607,34.1293,7.19739
0.0518883,6.60818,11.8325,1.54864
0.0600069,1.81373,16.4316,7.96747
0.067547,30.8144,28.6485,4.21857
0.0508353,24.5976,22.5326,1.69859
0.0600444,41.7567,7.44202,2.38808
0.0526646,26.6594,39.903,8.15402
0.0530263,14.4943,34.3897,7.76151
0.0701271,41.7351,2.83362,0.09454
0.0569768,23.5488,45.9276,8.06738
0.051053,14.5522,10.7329,9.48016
0.0524692,24.6947,48.408,4.0501
0.0517798,37.5402,11.4071,1.88897
0.0628593,18.2302,24.6178,6.75194
0.122361,14.8621,21.1444,0.145799
0.064812,16.5017,20.2864,4.51467
0.0583008,40.5249,42.9487,2.35541
0.0561686,12.7975,4.63039,8.97524
0.171318,22.4585,38.166,7.27673
0.0535889,10.821,0.365022,0.651155
0.0613488,16.8011,43.9588,5.9699
0.0814059,12.1341,46.9683,0.45787
0.0883007,10.7155,42.4911,0.33961
0.11074,33.7957,24.3341,4.62153
0.0986422,18.8398,8.08718,6.11263
0.0606297,27.1144,15.9046,7.04741
0.0593621,32.7294,20.0682,1.27804
0.136398,17.3763,31.9631,2.61099
0.052954,48.7051,38.9601,5.08947
0.0606606,34.9312,0.190365,3.97015
0.0639034,44.3811,36.7849,5.24888
0.108584,1.26627,9.1498,6.64235
0.0580402,42.5086,11.742,4.06237
0.0611251,9.64895,4.60193,2.87564
0.12022,36.8743,36.1468,8.6844
0.0555322,31.7692,26.0019,4.49037
0.0599185,19.7881,24.6707,6.45335
0.0508089,33.4195,32.6741,2.12336
0.070353,39.6062,11.6872,2.3533
0.053423,33.7346,23.3816,2.20254
0.0634299,11.0112,38.1352,2.03513
0.0583831,34.5334,47.7239,2.66844
0.0762124,39.9893,18.6119,0.826965
0.053775,49.2967,44.5238,0.780358
0.0584963,3.71599,37.3192,2.75058
0.0940449,35.3615,16.5804,0.317804
0.0539566,27.8429,12.5648,4.2981
0.124404,35.1264,12.295,6.04314
0.0581598,48.604,46.326,7.62361
0.10864,42.6696,48.1903,7.51992
0.0735957,36.4709,33.2174,0.990696
0.060725,33.0485,23.1975,9.77527
0.115517,27.1655,39.8633,7.41435
0.0524575,5.6514,21.5058,1.36479
0.230582,32.028,3.54123,4.64585
0.0973168,43.8099,14.764,0.0208194
0.0553712,20.7071,40.3695,5.33828
0.0640011,34.5232,6.35715,9.60653
0.126423,9.03191,10.5445,9.25388
0.0561531,32.5386,46.3834,9.29656
0.0551321,11.6,38.9005,8.14432
0.054382,6.1588,45.7125,7.45958
0.0808638,6.30237,35.6898,4.96281
0.0685332,32.8069,0.756929,2.47021
0.0740071,9.60909,6.15161,5.68504
0.0550899,2.30856,3.42086,0.845888
0.0621601,29.8092,46.9349,3.49521
0.093285,21.8315,3.78233,0.439027
0.0607844,27.3974,7.71664,9.97043
0.0765239,19.152,42.1628,0.664362
0.0566982,20.5085,36.6507,8.89929
0.0943379,8.29928,37.7826,1.33574
0.100815,10.5954,30.8101,6.31423
0.183822,7.07541,20.119,0.273684
0.0564599,29.2046,46.1225,1.42278
0.122775,11.3465,8.73443,6.36804
0.057739,49.3686,32.5989,8.48606
0.0821215,24.3863,26.6016,1.81754
0.0802697,41.1731,9.8654,1.10907
0.0734465,18.8215,14.2363,7.60094
0.0907549,2.08893,33.8811,3.78024
0.0973216,27.8874,15.396,6.13443
0.0552016,16.8508,7.18615,3.3839
0.137462,5.98294,27.715,5.30542
0.0546853,41.7957,41.0608,0.828062
0.053261,44.4485,6.77425,6.86308
0.0502758,15.4887,29.9491,0.151621
0.105133,29.9687,1.63162,3.06513
0.0708177,35.5641,14.5526,6.32853
0.107911,26.7901,11.3887,3.48186
0.0620917,22.5907,21.323,7.27627
0.0913828,49.7461,7.56644,9.81372
0.0746296,38.363,5.3206,1.755
0.0845733,37.1804,49.705,2.30403
0.054005,33.1787,47.3601,8.91281
0.0595383,10.1713,17.8658,7.19058
0.14339,14.3767,48.5672,3.7443
0.0759316,44.9879,18.8178,8.41838
0.0530824,31.4183,49.5414,1.68452
0.0533285,2.14721,47.8084,8.58919
0.0682541,14.5527,19.6414,3.54647
0.0731504,16.8298,6.69037,3.62378
0.119851,45.1492,37.0896,7.18886
0.0530601,21.3332,11.231,6.38766
0.0614213,45.4265,47.0822,0.360152
0.0734154,23.4474,16.1883,9.98648
0.0643889,20.3174,38.8387,5.60856
0.0564846,25.5513,31.629,7.20775
0.170826,4.61454,0.832633,3.73145
0.0701643,34.0704,6.2816,7.81197
0.0531519,22.5341,34.2778,5.6909
0.0510472,2.02074,31.3197,3.39462
0.05738,18.5462,13.1957,3.02248
0.0528828,48.6291,43.5376,9.36792
0.0834838,12.7718,49.4155,8.09093
0.0530111,38.7008,41.0986,5.48342
0.183241,40.1681,15.9093,9.82395
0.162696,34.1247,26.5705,4.30409
0.183744,45.8705,16.6577,7.46664
0.0624612,15.197,42.7348,2.89648
0.0754867,45.0487,48.1806,0.892677
0.0708548,37.8254,34.1007,5.78698
0.0545551,39.4365,12.9729,3.04621
0.0718689,1.15101,9.65054,4.9861
0.0592258,12.6947,36.0481,6.24224
0.0542444,37.8315,26.5342,3.99513
0.0602409,28.544,22.3197,1.95168
0.0515522,31.4516,11.6471,4.57477
0.0540813,18.6564,26.9905,1.84436
0.234112,23.6746,0.338092,9.49491
0.0607972,31.2967,27.9465,1.03189
0.141856,42.7363,40.7513,2.41083
0.0974753,24.4059,26.8625,6.68965
0.0896959,19.7755,16.0121,3.01522
0.261918,47.7569,10.0468,0.163955
0.057861,9.519,16.7888,9.2508
0.130839,49.6724,12.5413,9.66641
0.0818458,12.3124,44.7364,7.34348
0.0510915,5.86659,3.918,3.91626
0.0565657,18.2701,36.528,5.65059
0.128861,33.7389,45.9332,7.30578
0.0515777,37.5181,7.55985,3.41081
0.0958621,11.4514,20.6465,4.95757
0.0999901,27.6343,20.6413,7.34428
0.0844272,23.0824,16.5958,4.86084
0.0657468,17.6204,12.6756,6.76153
0.116116,11.8248,40.0087,2.96386
0.0841374,27.8806,16.291,6.4795
0.0508962,49.3642,4.85285,3.93146
0.0721877,38.6989,17.6512,5.83374
0.0593166,12.965,43.9507,8.93646
0.0753605,13.1623,5.3443,9.22484
0.0768136,26.2079,12.814,0.853797
0.126223,46.9386,0.675532,2.84333
0.0650293,6.28657,41.5356,5.8477
0.0524279,40.4084,41.7743,6.70545
0.0855451,41.3181,32.3954,5.84192
0.221117,26.5174,20.5689,2.53107
0.117802,28.0428,23.5427,9.58859
0.11825,20.8698,35.243,9.30031
0.0646759,14.0792,43.6334,1.25551
0.0542904,37.3856,26.7141,3.2134
0.0523222,14.4893,15.2922,9.31748
0.0639694,27.7539,24.8447,1.38959
0.0664501,36.414,27.0249,9.56182
0.060794,32.8371,28.09,6.84009
0.0506553,7.13049,24.4988,7.71832
0.0513737,13.7208,16.7059,3.0133
0.0598364,19.6001,29.8905,0.0461513
0.0546622,11.0423,47.1764,0.82735
0.0505009,27.1929,20.1261,0.853132
0.0567886,37.3669,22.3399,4.33222
0.0714704,17.9396,10.1666,7.05604
0.0528232,45.6872,25.4248,9.85989
0.252147,33.6614,20.3698,3.01679
0.0634886,43.3203,45.1026,3.58589
0.056948,14.2489,26.2444,4.87161
0.26285,8.30817,14.4198,5.66988
0.0916491,20.889,2.61966,3.48023
0.0646613,29.142,4.92378,5.63213
0.0626451,38.248,28.9314,6.75036
0.108759,27.9764,28.1946,6.35103
0.165556,45.8138,30.6571,7.27978
0.100974,28.1895,34.8374,7.14182
0.0816384,39.8396,3.85643,4.28836
0.10839,46.4208,30.1325,2.80177
0.0862157,28.7205,32.7842,9.52153
0.0716072,41.669,11.6899,7.76772
0.0522501,35.8719,13.606,6.75834
0.0699977,2.4327,39.8554,3.90376
0.0605898,12.0753,43.7699,1.04724
0.0743622,34.4768,13.9305,2.12123
0.058831,11.9314,13.8238,0.159108
0.100833,15.8449,35.319,2.68376
0.0918634,19.9528,43.2051,8.58162
0.0602402,14.5757,49.5776,5.98481
0.0574611,30.556,7.74032,1.89445
0.0614788,15.1836,2.42318,2.63466
0.0991926,45.916,48.1817,8.66499
0.0597914,40.5077,31.1007,2.74053
0.0726701,31.9716,48.4,2.37291
0.0641266,32.9945,13.9949,5.54446
0.0522742,40.4832,23.1106,6.97602
0.0537164,19.0792,3.25394,8.68864
0.0577018,48.5061,19.826,2.78731
0.0976171,44.5224,33.239,1.1132
0.0508453,38.8482,40.4474,8.98884
0.0962889,29.5712,19.4025,7.3265
0.158094,14.4319,15.7809,4.74736
0.0502051,22.5464,41.3763,4.15292
0.0753738,27.5082,15.3361,0.788607
0.0676889,0.698864,34.3195,5.20404
0.206485,24.3082,2.10377,0.351549
0.0904256,25.6713,4.232,6.64426
0.125227,1.46018,43.223,8.60343
0.068949,41.6632,10.3731,8.32746
0.101606,19.1801,25.2353,1.03774
0.0552755,47.2983,12.2315,6.25478
0.194243,16.7482,44.6863,5.51725
0.25936,15.1881,42.7027,6.7403
0.0557593,10.0236,31.5698,3.24965
0.0718088,17.1398,48.135,3.83498
0.188845,49.3902,15.8106,7.16454
0.0508354,26.5041,7.56465,9.3534
0.060781,16.8298,45.7708,5.34358
0.0643859,25.819,9.73458,1.59123
0.0937615,27.0234,35.4792,9.4565
0.148654,41.641,46.6386,7.6953
0.0778196,20.9936,40.8376,0.412103
0.0562302,6.88487,15.7753,4.07668
0.0562594,31.5611,33.3953,5.15297
0.0593778,49.0242,45.056,5.13364
0.073091,44.2672,48.0596,2.68103
0.0518241,25.514,40.0145,6.17893
0.140972,13.6686,12.0219,7.31939
0.166959,27.9434,26.8869,2.06527
0.0936913,44.2252,23.9554,3.60972
0.0534864,43.41,10.6005,3.22789
0.0560564,8.67295,14.2338,2.83344
0.131068,48.827,33.7127,0.748458
0.169675,23.8146,31.8302,1.06077
0.0986728,34.4521,30.1594,5.26745
0.0585602,24.5681,0.760533,8.29351
0.0821074,37.4724,34.5867,6.24244
0.223613,40.4277,38.6786,7.09227
0.100079,40.5858,46.901,1.49101
0.0851671,33.3629,47.9607,8.03399
0.0808884,23.2668,4.40174,1.0176
0.051308,27.6844,26.0054,3.5422
0.0674963,29.4769,29.4375,4.29217
0.0739432,31.7552,3.57666,9.63517
0.0578725,39.2012,18.4032,1.70799
0.120935,15.301,14.8443,6.66077
0.0599335,30.3403,25.2213,2.19515
0.0502779,25.1173,11.5373,0.64583
0.0622717,10.167,2.10397,9.28481
0.062728,16.6768,47.9251,2.56166
0.0918912,28.2346,36.5482,1.85244
0.127437,25.126,13.8356,1.67436
0.0628343,11.1661,30.4368,8.32019
0.0741452,35.289,25.9579,2.29301
0.0553,26.3025,19.433,1.02559
0.100384,11.9184,39.6408,5.39511
0.0524939,8.76185,43.2461,8.10307
0.0594268,26.203,29.5058,2.43498
0.323085,48.9228,37.2222,8.01492
0.0987929,25.5372,5.6054,6.72103
0.0726525,10.7924,35.7214,6.46286
0.0543713,2.99615,28.7648,1.60293
0.071495,7.69929,30.2647,8.74382
0.0616513,1.16034,37.0167,8.18762
0.051216,34.1808,26.3911,5.43595
0.0987721,27.9257,5.44182,0.336375
0.0846767,16.1748,42.7385,2.3312
0.0790749,10.8601,40.43,0.287245
0.0747422,5.16351,36.7605,1.66209
0.0586682,24.56,25.8876,3.98034
0.0929798,38.666,12.807,3.6012
0.0694817,37.8791,43.6019,7.41494
0.0533356,0.887001,18.4621,0.819204
0.052341,35.207,39.9997,0.0741612
0.0601123,15.4917,21.5271,8.61693
0.0918796,15.2546,38.1575,6.34146
0.0624359,0.372227,29.4718,5.692
0.0729098,2.71588,4.9083,6.06443
0.0536625,48.8065,47.1114,1.83242
0.0984597,43.5616,31.0744,9.47196
0.0893935,44.9879,38.2588,0.113038
0.14129,45.1671,42.1034,4.62458
0.112242,13.5377,8.96189,3.59764
0.0515241,15.2253,12.2793,7.42949
0.0731624,18.2663,16.5582,3.85308
0.0578417,14.4455,41.0096,0.0656391
0.0591014,7.39949,24.9129,8.45882
0.192259,38.3021,21.5597,7.39957
0.0571549,28.0107,7.87008,8.11399
0.064988,13.9197,4.46714,2.31555
0.0886725,9.31114,10.1703,0.15347
0.0840629,42.364,38.0455,8.07717
0.165368,11.3206,26.8501,6.93913
0.0536671,15.4882,28.9708,6.94441
0.157063,1.51441,23.1769,4.34602
0.113924,22.3221,31.3271,4.92566
0.0617113,17.5253,15.0724,4.00539
0.177383,5.68797,37.0994,2.63691
0.0825784,2.21626,7.04593,7.7138
0.058425,6.70317,21.6178,2.46358
0.158283,13.6607,21.31,1.5707
0.0842661,35.4648,5.75976,7.86903
0.253486,47.8142,20.8793,8.23801
0.0576156,13.8081,18.0227,5.84501
0.0653354,37.0071,0.151041,9.91873
0.0591181,31.1023,38.1367,7.64287
0.0515696,28.5623,29.7634,4.73648
0.0515977,28.9666,45.7528,7.40971
0.0895325,30.9853,44.6415,1.59696
0.0653321,45.0081,12.8331,3.60823
0.0756264,35.9001,7.85174,0.900798
0.0962191,29.8122,5.98889,2.30111
0.120887,15.5596,49.8519,0.781262
0.0504618,0.975928,15.6211,5.99675
0.0652094,39.0486,30.9581,9.83077
0.0659503,7.65285,45.9865,3.05072
0.078474,15.6268,20.3635,7.85329
0.118996,8.32909,46.7713,2.70871
0.0620015,8.85865,32.1276,7.94253
0.140007,19.766,25.7629,6.03715
0.263275,2.30005,34.9115,6.45681
0.0589093,30.9951,26.6706,2.39347
0.0590274,42.515,12.7048,5.52258
0.138972,49.6929,17.8777,9.27062
0.218758,18.1587,33.5753,2.59665
0.0509568,7.40048,45.7762,0.864123
0.0514875,27.0124,43.1992,3.4363
0.0789572,43.5068,10.8478,6.07092
0.0655091,26.5955,41.4896,3.27019
0.10468,0.732375,28.9264,8.9167
0.0509512,6.202,26.7748,2.46668
0.0930985,40.4063,38.8715,9.04201
0.153464,10.4653,42.4969,1.49692
0.069309,15.6469,1.2963,4.0172
0.0761481,47.1169,48.2168,8.25276
0.0691602,17.0147,23.0044,0.897
0.0719262,17.2908,12.3551,5.54763
0.0599318,35.2024,29.6983,8.82888
0.059247,29.4258,7.78002,1.82261
0.0769572,29.0137,15.2221,4.96713
0.0632868,7.4874,43.6467,7.39841
0.0609383,41.3165,37.1053,9.74923
0.0951521,3.24178,30.5653,3.04628
0.0984166,13.7551,27.9867,2.72028
0.068634,26.6238,48.4054,2.14437
0.282322,33.325,49.9409,5.37834
0.0712003,1.18698,42.4882,3.56059
0.0744752,23.0917,28.4355,0.214271
0.060792,12.5676,24.0091,1.03615
0.0772591,16.5746,35.0032,1.80219
0.062167,43.5755,19.2304,0.573326
0.0567082,24.0671,30.0426,7.85452
0.0700212,20.7705,48.5543,8.55844
0.123646,31.9878,39.1486,4.99488
0.0588967,29.4758,45.3789,3.94259
0.0585925,13.0348,28.5637,3.35213
0.0846466,20.8258,43.5477,3.15911
0.0738947,16.8297,31.6867,1.42143
0.0889871,0.947025,18.2566,3.63829
0.0889088,36.8103,34.4705,2.57064
0.0565311,35.0219,5.93826,9.16945
0.136635,48.3658,12.8685,2.46782
0.0530562,0.923102,41.3042,8.35362
0.0775702,22.771,49.2093,2.02565
0.053072,8.80616,4.90978,7.36887
0.0884812,47.8908,20.2217,3.01073
0.126979,9.53528,9.48694,6.82877
0.104667,35.5887,29.538,7.43423
0.0771444,33.3972,30.4354,1.26492
0.0698517,6.07521,8.64629,0.0525691
0.11061,2.96052,17.1327,8.10867
0.0622572,14.7614,42.5482,7.42729
0.0619427,30.944,25.0145,3.88558
0.0521668,22.5863,23.3121,9.97866
0.0708565,20.4344,20.4194,7.49836
0.136225,12.6632,40.381,7.30572
0.0720301,22.044,17.4288,8.50271
0.0533697,1.19674,44.3414,4.87334
0.065525,35.9558,12.7857,9.72399
